var0,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,target
a,d,i,-1.6419404382728098,0.8019822126752578,1.50556462331631,-0.9030883164701196,-1.3289630657634033,-1.141999398357828,-0.180456148750504,-0.0023341629107974477,0.46994459601214894,-1.1336233170440155,0.9735870913682617,-1.1979559299150986,0.5536579820094262,-0.6449928797751617,-0.5935330550254994,0.8877171058938431,-0.4141080805542947,0.6550917132067255,0.7435241328126474,-0.8480798214276742,-0.3173407248115321,0.6978558495445879,-0.44877575598442826,-0.15595842868327248,-2.4159204182113094,-0.395413083984627,-0.395750378878316,-0.7660565446485067,0.08764652663559702,-0.10369395889298877,1.2144314980735376,1.2144314980735376,-1.4378918013558324,-1.4194007006777452,0.3626571251335833,-0.7104850558433683,0.16460389141399012,-1.0485907095251155,0.6684288404700365,0.14130676450869414,1.0793019745912136,-1.0175601801346674,-0.6456392926709202,0.7089620093193566,1.427799710037574,-0.3427253895562643,0.7089620093193566,0.0
c,f,i,-1.5016557563961255,0.9864618296042226,0.6776939451482134,1.1659792381134007,-0.07670088628807559,-0.8241110877534594,0.7743558080183597,-0.9693133873883097,0.04720121077481135,-0.1927856933477883,-0.475357044553197,-0.23049541121937484,-1.421186871542046,1.6041122669218877,-0.08581049326579096,-1.5865040300342224,0.8175235567910142,0.13350507310265983,-0.912914540047196,1.516354096345495,1.7275520209444584,0.5482341050992224,0.22978977972721823,0.00013608876539986122,0.07514501506808954,0.532318602336677,0.447627468186355,1.1532519287338985,1.155157627653938,0.37543979408595735,0.3650333376347853,0.3650333376347853,1.0815932405160698,0.7791662397194775,1.1862453781760012,0.0021337450201023957,0.757421270972011,0.8091655628935732,0.5804437308270508,-0.723763723342196,-0.5945088456326543,-2.37717038155814,0.1083335395413747,-1.5059051996074737,-0.3106273161737839,-1.3236915516482788,-1.5059051996074737,1.0
b,e,g,-0.15894022448730427,0.7282376967323015,1.1796309015678086,0.009944464852861878,-0.6388179795086701,-0.8253427506769273,0.19933875904460402,0.36213073704636556,0.23321665275452289,1.1761941640292986,0.2742211778561463,-1.49272568799995,0.7923642009301369,-0.4255076936695693,-0.30409874363530487,-0.4127620443131078,0.10767721907169167,0.34978083862743226,0.008964684354456201,0.16295550565996286,0.4839000409583781,0.5206235756125684,1.5887780122034378,0.37835261826270145,1.5746464603234978,0.012301132950926275,-0.018727394271511724,0.0682914158117664,0.4613903539736041,0.334384428481222,0.6912829335678282,0.6912829335678282,-0.2666399696926429,-0.36838793860387553,0.5991316471910944,-0.07419319485749337,0.35177209754465405,-0.18700927555425687,-0.9586126239561792,-0.19889080749681104,0.2793771200489618,-0.2867327997044405,-0.2572756652916615,-0.22309188158027998,0.5430507351223137,-0.6400749602105662,-0.22309188158027998,1.0
c,f,i,0.7792367473600844,1.175051775027116,0.6522454884138614,1.9423961892465582,0.28738733420905394,-0.8405195688010483,1.1646086514198604,0.042382163253726485,-0.07282698846456537,2.178372136640932,-0.9729281788075196,0.9445075955518107,0.48379950340775807,0.7353317790735193,0.05440677983241404,-0.7837915705424172,1.2963921789324586,-0.004406964721097972,-1.53171495117735,2.4284845295258175,2.5726962884761715,0.57764502957582,0.4108698728193611,0.24209195070068013,0.6446259966885406,0.8817365964998258,0.760366218830183,1.8831651467978623,1.6306166267916782,0.28497998929938445,0.16041186897757487,0.16041186897757487,1.9812842671052344,1.54198832958985,1.5929692274719127,-0.5591599711886591,1.037136793736088,1.4741330341774144,0.26256912743373,-1.0803383793542831,-1.175437639719394,0.007015189561633096,0.3484459564202915,-2.3718975943633294,-0.8724814413989904,-1.7960664007881078,-2.3718975943633294,1.0
b,d,g,-1.6801719347335191,0.731647005678914,0.5595628742354167,-0.24046241596235796,-0.8131879656437965,-0.8930719363075262,0.09067437901559644,-0.8284775787460312,0.29270252640957806,-1.3403976402782862,0.45952736848916653,0.5419195015103799,-0.33503480093911103,0.2562219442697849,-0.37639160315479636,-0.6756164413957367,-0.03777931751345729,0.4253703064846263,0.21003244644860158,-0.1178340593728392,0.25319291712924014,0.5571780071257298,-0.5635391895030409,-0.9023023623651734,-1.6205500896954381,-0.09969920838901505,-0.12160242807891608,-0.16190106735447274,0.3483396446171304,1.9753040603368968,0.8186845455705939,0.8186845455705939,-0.5814211385918827,-0.6478758686855113,0.5205166273077114,-1.120989289018716,0.2923728487961253,-0.41877526986519786,-0.1143959362601901,-0.10108671267060744,0.4921182543313164,-0.6784137290614215,-0.3577558651336545,0.03744328518623759,0.7729525030672311,-0.5438353613051119,0.03744328518623759,1.0
a,d,g,2.0438043700968844,1.5097622747856443,-1.4309818816009525,-1.9191305889799732,-2.6517024417504804,-2.205710566967585,-0.43556339143844064,-0.5429451817326142,0.9357568092260191,0.5128010977309856,1.9937504661138712,0.7697330568517475,-0.3490104833946989,-0.10822233649823229,-1.179326869113643,1.3074161221218903,-0.9072231372122034,1.2979093947192006,1.5755183141040021,-1.8427724036216286,-0.8011504971277815,1.3435772474086842,-1.0411079598245099,-0.029617402608304217,0.6513216404604073,-0.842379728297615,-0.8349071903425518,-1.6437235580988587,0.06424124180001056,0.572849882200938,2.3948017249338793,2.3948017249338793,-2.9810843122541755,-2.914992084271764,0.6115107711463924,-1.2051189924977985,0.25648572403127246,-2.1759357979792893,0.587181694140515,0.3523635581383662,2.216734705226864,0.5666676568542243,-1.3022615947489946,1.5634106659989073,2.8867232182795592,-0.5584074374737047,1.5634106659989073,0.0
c,f,g,0.6958494790916494,1.0407030246026439,-0.15900425720164904,1.0431051195370091,-0.2088685104508371,-0.9171065418529205,0.735109684965008,1.683239492177864,0.093393046983195,0.8485602773142392,-0.3641054393705058,-0.4599383134317682,-1.021098106880225,0.3172370934613971,-0.1434391103021768,1.7576317438215237,0.7535027375505592,0.19605775263563738,-0.8130277222762519,1.3895273136625332,1.6486073885376484,0.6038505825553444,-0.33465600430139497,0.14857494703137847,-0.9287533640247515,0.4779270605118469,0.3955004543999151,1.044565935039849,1.1326593980573505,0.9441516268463696,0.47780556996408746,0.47780556996408746,0.9069845939547958,0.6146336967214763,1.1906844523660716,-0.9198173035410026,0.7534920874758871,0.6812773400418628,-0.15188623843724552,-0.6898455169134263,-0.46934422334419607,-0.8079960805199591,0.04017198729594035,-1.3934154313258356,-0.15796292961489322,-1.3223867344576585,-1.3934154313258356,1.0
a,d,g,1.7616089256859617,0.9042727720076313,-1.1333821002977162,-1.334242538163743,-1.7146778018505202,-1.3682295435972258,-0.34173932024360515,-0.831776917116678,0.6035536535751533,0.23518273793768227,1.3299249477170654,-0.09601746332530002,1.8124532937065,0.39562677586896794,-0.7586439047691423,-0.5410823508641174,-0.6510678905646428,0.8319433331419832,1.091969306782097,-1.311451867299679,-0.6517308994167177,0.829906931560711,-0.2230092170878922,-1.2037558826268475,-1.4898906031020342,-0.587217312497086,-0.5759020319993835,-1.1545752157173514,-0.04652236039381796,-0.18014359242338332,1.5259736730003859,1.5259736730003859,-2.016838650638248,-1.9508627576730353,0.30619502110253083,-1.8721496973352,0.1085839120748594,-1.4736230679575022,0.9676043253981479,0.28389274314755497,1.483704478602309,1.2819286361086208,-0.8532333694317437,1.1293925406533292,1.8967443686706398,-0.26124435517306255,1.1293925406533292,0.0
c,f,i,0.8385089665867527,0.9755605455193468,0.7018712113467701,1.5851392648349654,0.21978489381505117,-0.7048330273562813,0.9548600196364067,0.24800805251018293,-0.05405316157693585,0.020911607244249404,-0.7875520873477111,0.5939515679726027,0.6173128942415247,-1.9684841499677648,0.03739081699742247,-1.1482361542045092,1.0602788432483665,0.004458802937445383,-1.249605914780006,1.985289584869478,2.1103507233419414,0.4833218892533212,-1.133606859744773,1.2454065271211825,1.937936540985911,0.7197417346366399,0.6199942996255297,1.538152930526173,1.341136608093806,2.09973319489051,0.1468078083279935,0.1468078083279935,1.6105010951232368,1.2497118047272395,1.31358986110682,-0.8985284067075,0.8543587724365952,1.1985216107053152,-2.806738408123625,-0.886088851064348,-0.9526722127977296,0.8998717920454788,0.27839214786665895,-1.9405019329365465,-0.699401385503529,-1.4802510999059764,-1.9405019329365465,1.0
a,d,h,2.448643032563159,0.5862213104311781,0.9492762447585411,-0.9769796023517087,-1.1882412102388735,-0.9155592561055927,-0.2705611443098845,-0.3471179184927911,0.41738865482095056,0.48537984121849936,0.944468654228317,-1.0610839559807093,0.942493725036201,-1.5626341358820364,-0.5235100857834805,-1.0239655661919504,-0.487356180229917,0.5724073749641707,0.7978118774554616,-0.9761142287702503,-0.5267029385318152,0.5532706833200096,0.9400941815660053,0.9672269440558123,-0.25289492371001626,-0.43079984910810726,-0.41931803207569995,-0.8515860791329197,-0.08168863919518471,-0.32857834049113926,1.044791302184997,1.044791302184997,-1.4477054311637083,-1.3889363243489088,0.16208402522083903,0.09181739790446689,0.04308922401491727,-1.0585873919582238,0.5315296185042052,0.22820209756828366,1.056420495486873,0.7446109362046333,-0.5975355880569697,0.8491558749461019,1.3313088638800161,-0.12497494003256154,0.8491558749461019,0.0
a,d,g,0.11567740348332879,0.7391557738148459,1.7630362227605716,-1.0041228416039423,-1.3423994868819196,-1.096340413574184,-0.24149042953381847,0.3464542853272572,0.47318106165455076,0.8819248101020494,1.0235349633077568,0.5910499692234461,-1.4713463111561471,0.9325870820093227,-0.5956442091582304,0.3315441449700452,-0.48177906788263636,0.6544948255235753,0.8231572153800059,-0.9747539118417666,-0.452272267487221,0.6665868560566526,-1.1666862951254215,0.8485880033684217,-0.050471084993261923,-0.44129536053365814,-0.4352477145984326,-0.8641486550950577,0.0017594090618145986,-0.18300904848897684,1.2044569719150149,1.2044569719150149,-1.5402954362100223,-1.498719196381432,0.27840249858988975,-1.2835548605967413,0.10983857354780419,-1.1248088602423016,0.7762327547469339,0.1979576539311999,1.1397688330915323,0.486772507045841,-0.6631520388710502,0.8328354134072814,1.4718891339030116,-0.24781234255474732,0.8328354134072814,0.0
c,f,g,-1.2051411960517118,0.827229988590215,0.009676675880450371,1.2508805426374296,0.12256282594492407,-0.6214426914231186,0.7688736976578298,0.030956133334691292,-0.024094452776624226,0.39810833103944887,-0.5992959832784648,0.5263309131412449,1.448045726545765,0.7402360654903689,0.005321060392859789,-0.36977523401222195,0.8447259945351722,0.03131317771734715,-0.9847657815857984,1.5786112405113446,1.702743581637574,0.422536289875182,0.6428554475937213,-1.4021839893501304,0.6633908412454839,0.5685883420407744,0.4874585894620414,1.2184624433309665,1.0943285109473955,-0.9525151299403329,0.1707129640723432,0.1707129640723432,1.2489017108977496,0.9562861873499233,1.0835504866435708,-2.640383487063595,0.7017290451620833,0.9303300330658171,-0.8777621033072228,-0.7146030108303841,-0.7291051252121147,-0.6125884107138393,0.19910322221781795,-1.5480692949904065,-0.5084139027543915,-1.2182384726246906,-1.5480692949904065,1.0
a,d,h,1.1518546486147212,0.7504758689593035,0.040160370093361195,-1.0290136754733343,-1.3694675763172404,-1.115556504238136,-0.2493515987282438,-0.4474158807628327,0.48264572099948033,0.27434670597472205,1.0461998889125261,-0.07965136289933657,0.22964799734452834,-1.0245436784786417,-0.6074582136771504,-0.0011297098214256512,-0.49470138437263184,0.6673272108803876,0.8433992040654803,-1.0003761755186542,-0.46804760188225913,0.6780914107223113,-0.6940541558476769,-0.2859691222889004,0.2539719398967163,-0.4523099707285134,-0.4458175882200811,-0.8861383845856893,-0.00258961388903578,-1.0928859573323793,1.2276191902210294,1.2276191902210294,-1.5757935999430315,-1.5322220136417426,0.27957368983877273,-0.7377083957690044,0.1092020693502394,-1.15080494278092,1.203596551133575,0.20473954495601948,1.1652549937141536,-0.31159512669086914,-0.6770788646085049,0.8555255946428523,1.5030665973981776,-0.24783834637665625,0.8555255946428523,0.0
a,d,h,-0.0867154844143309,0.32304767261140216,-3.0860770819720154,-0.7230092137178801,-0.7811374476612671,-0.5516148850791192,-0.2298898014279419,-0.4462307613647872,0.2730558899581273,0.42713847879543804,0.6561223835267698,1.1301380678527913,-0.5505430978379765,-0.22721931838673493,-0.3407323172759258,0.33383542478310463,-0.3761643673387217,0.3699505495644493,0.5878389838306572,-0.7454576574648004,-0.46198983216599776,0.3300398016952967,-1.1142887092070024,-0.5389667201276579,0.1949376766619348,-0.32000587262302754,-0.3068446092161645,-0.6392087610424223,-0.12994610474578477,-0.07584828931600045,0.6672819962952876,0.6672819962952876,-1.0289114351528255,-0.9701573439080364,0.02929881403953044,-1.0189101307426183,-0.021256388149816563,-0.7535593847172501,1.755276034812049,0.19853965267320978,0.7380219115184099,0.3420283349812022,-0.4024658943926891,0.6607715652869779,0.9012443966179489,0.004284452472096134,0.6607715652869779,0.0
a,d,h,-0.21607825068121567,1.4379242088554007,-0.8965934176249936,-1.823517223167109,-2.5225881063160855,-2.0996620092343514,-0.4129580815762251,-0.9594310836309325,0.8902295200807422,0.045725740465432936,1.8957261492910593,2.250221798924869,-0.06394992634246995,0.803258470877079,-1.121995925508457,-0.19944366413153317,-0.8615513230708204,1.234883128435757,1.497102776867226,-1.7502588304374282,-0.7590331614577911,1.2790613724326056,-0.30416954843945504,-1.6193249183853096,-1.8648580976127573,-0.8003749258180831,-0.7934169876633873,-1.5615568078294348,0.06316095789826426,0.26600586143658494,2.2787213010368723,2.2787213010368723,-2.833858530309496,-2.7715247624083785,0.5838104168942502,-0.8275363426083227,0.2453287853548678,-2.0684386386346008,-0.5641901767449062,0.33390344009730477,2.1076300314170893,-0.7394107809042226,-1.2385938048794358,1.4845324251786447,2.7454656857317334,-0.5335395076168921,1.4845324251786447,0.0
a,d,g,0.8926202618886625,0.7832806265571856,-0.32333073587736805,-1.1747023208988483,-1.49824205635222,-1.1900001595457372,-0.3043209326736037,1.408350134230204,0.5272236140143212,-1.3198135794679393,1.165927556863711,-0.8000990421782318,-0.7156934400236407,0.14334824402279916,-0.6625082153823281,-0.18926690477648675,-0.575017174691529,0.7262337878492847,0.9610992015143491,-1.1573180763286008,-0.5821861850820842,0.7214507377861573,0.980165402398869,-0.033847576620462734,-0.22749760406052633,-0.5171403183310712,-0.5066364029311599,-1.0175632103135892,-0.04902957405885178,1.4809586894882776,1.3312082415862865,1.3312082415862865,-1.770747583189158,-1.7108882880143212,0.25905508576622716,-1.9376612840031462,0.08942859068372777,-1.2939509732515444,0.4514441258211837,0.25339098634616025,1.3012088003914573,0.8859698288363601,-0.7465945210372198,0.9981046161354202,1.6601908113189192,-0.21876853060847345,0.9981046161354202,1.0
c,f,h,-1.8578415064027969,1.0944111791165378,-0.9879505794636737,1.1168499731429689,-0.2060218994379549,-0.9593584635949772,0.7817606562473259,-1.1473191029705212,0.09357011553094505,0.1442444573817673,-0.3975270549999231,1.022031739769883,-0.08568627478034598,-0.7741393585985568,-0.14520707663526586,0.35204786061839044,0.8039940354520417,0.2002961404025405,-0.8709690103041628,1.4836227561874176,1.7522108945551236,0.6323013061078051,-0.34516471622822614,-1.8796665609200789,0.9279397104844461,0.5115010740593663,0.42408355838154216,1.1168007149766075,1.200273227048029,-1.6695281669149853,0.49259197720633996,0.49259197720633996,0.9787198372265069,0.6684374982354656,1.2586062142469796,0.969007200035235,0.7972315589795163,0.7347937555417097,-0.2585346732929452,-0.7332968820033061,-0.5103763003357439,1.0847214160396812,0.05013825512074066,-1.4861235530860248,-0.18419161640028658,-1.398521843527264,-1.4861235530860248,1.0
b,e,i,-0.011219101541012714,1.030704124239684,0.3302334674833701,0.325139805738238,-0.6912904480213549,-1.0888196811047086,0.41825319428774826,-0.5024523803426258,0.25755507841960373,-0.7599369442402679,0.15955910077873298,-1.2386966949210692,-0.6919022149781363,2.6198590484302664,-0.3423831330176305,-0.44843105964329183,0.33368408333379773,0.4032100506643363,-0.23698743011174625,0.5803277000225207,0.9742368133795756,0.6944858306429504,-0.33662067722327915,0.31038923438699256,-0.2287865241740849,0.15658705932723732,0.10115701953796395,0.3829534261119598,0.7961169340148966,-0.4467694550542555,0.824186335207538,0.824186335207538,0.012023841861019013,-0.17641023565285247,0.9490992576697375,-1.8139321916130298,0.5736969134402456,0.022085931060981945,-0.15610413509074236,-0.4041280319533097,0.1328120917372877,-1.1937169258407492,-0.24083140635202152,-0.6406346892406598,0.48621948722070646,-1.0291759005530146,-0.6406346892406598,1.0
b,d,h,-0.6166178682473715,1.0862184494334444,0.6689880135181221,-0.48215042328653046,-1.2929163659394787,-1.3577875975829221,0.07984971048011547,-1.142929610161188,0.4637325713109114,1.5985045430025044,0.7741823677754123,-0.6771950036097789,-0.6129607256654801,-1.1030062641461245,-0.5942131200711108,-0.2624381483291093,-0.12902642330641959,0.6684684152735,0.4122738076367325,-0.3156343904345632,0.25947604337458513,0.8442468832897089,-0.8861334783411657,-0.3023824216952405,-0.19997882615439022,-0.20401235816122149,-0.23189770985113078,-0.35555170012036036,0.45957999002994776,0.8121965788560271,1.2774832473211877,1.2774832473211877,-1.0198665013836932,-1.1006520517543805,0.7320832699967529,0.7082443400661138,0.40355730434232734,-0.7371015552745414,0.8158171538023479,-0.10073615475958277,0.836265020287609,-1.9047079587447593,-0.5807412401717457,0.18630386122172277,1.2611559642305001,-0.7577997304503024,0.18630386122172277,1.0
a,d,i,0.008660574206806338,0.5782570893988501,0.42114256785120496,-0.9288572504421638,-1.1482515148291894,-0.8942342017815659,-0.25163539708140426,-0.8916599019777499,0.4035928864468168,-0.18255927331010358,0.9060315501899053,1.0616839378997798,-0.2113902512881551,-1.0541646752293097,-0.5065367271662484,0.5020435360787299,-0.4604253786956766,0.5543407637579916,0.759001265291141,-0.9236763523319683,-0.48713028919751,0.5410068882694503,0.3278445001723643,-0.280706387251134,-1.5101278311354003,-0.40935480548281855,-0.3993189328219024,-0.8079420140659751,-0.06454781246123892,0.8450131055752763,1.0133200763968806,1.0133200763968806,-1.3844107395198484,-1.3314172193906473,0.17121119649708827,-0.0870473153169007,0.050998103051337174,-1.0120784327726648,1.424025643341964,0.21136327628828241,1.0126483646133624,0.9422736318870277,-0.5756039054406914,0.8012219448818496,1.2815861263942763,-0.13708531188469686,0.8012219448818496,0.0
